State,Original-ID,Site_ID,Date,Lat,Long,UTMN,UTME,Sampling_method,Invert_IBI,Invert_IBI_narrative,BCG_available,Invert_BCG_proxy,Invert_BCG,Taxa_BCG_final,BCG_final
TN,TNW000001949,TN-TNW000001949,12/8/2000,36.446667,-86.329722,,,,5,,No,5,,Invert,5
TN,TNW000005430,TN-TNW000005430,11/21/2000,36.354722,-86.536667,,,,13,,No,3,,Invert,3
TN,TNW000002931,TN-TNW000002931,11/2/1999,35.6127,-88.8621,,,,5,,No,5,,Invert,5
TN,TNW000002930,TN-TNW000002930,11/2/1999,35.6149,-88.8638,,,,5,,No,5,,Invert,5
TN,TNW000001974,TN-TNW000001974,7/10/2001,35.0611,-88.1692,,,,15,,No,2,,Invert,2
TN,TNW000001975,TN-TNW000001975,7/10/2001,35.034696,-88.137686,,,,15,,No,2,,Invert,2
TN,TNW000004103,TN-TNW000004103,8/14/1996,35.7667,-86.3764,,,,5,,No,5,,Invert,5
TN,TNW000006800,TN-TNW000006800,7/6/2001,36.205278,-86.840278,,,,11,,No,3,,Invert,3
TN,TNW000000701,TN-TNW000000701,7/16/2001,36.326845,-87.029722,,,,15,,No,2,,Invert,2
TN,TNW000003011,TN-TNW000003011,7/26/2001,36.3778,-86.9825,,,,13,,No,3,,Invert,3
TN,TNW000001081,TN-TNW000001081,9/22/2000,36.588889,-86.44027,,,,11,,No,3,,Invert,3
TN,TNW000001252,TN-TNW000001252,10/11/2000,36.586667,-86.11666,,,,11,,No,3,,Invert,3
TN,TNW000001688,TN-TNW000001688,9/22/2000,36.576111,-86.456944,,,,13,,No,3,,Invert,3
TN,TNW000003122,TN-TNW000003122,11/20/2000,36.607222,-85.71472,,,,15,,No,2,,Invert,2
TN,TNW000003596,TN-TNW000003596,11/15/2000,36.554722,-85.87527,,,,15,,No,2,,Invert,2
TN,TNW000003675,TN-TNW000003675,11/20/2000,36.608889,-85.76916,,,,13,,No,3,,Invert,3
TN,TNW000003786,TN-TNW000003786,10/27/2000,36.615278,-85.92916,,,,15,,No,2,,Invert,2
