PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,LAT_DD83,LON_DD83,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,BENT_SAMPLE_TYPE,BENT_MMI_COND,OE_COND,SAMPLED_BENT,MMI_BENT,OE_SCORE,COMP_PT,DIVS_PT,FEED_PT,HABT_PT,RICH_PT,TOLR_PT,BURRPTAX,CHIRPTAX,CLNGNTAX,CLNGPTAX,DOM5PIND,EPHENTAX,EPHEPTAX,EPT_NTAX,EPT_PIND,EPT_PTAX,HPRIME,INTLNTAX,NOINPIND,NTOLNTAX,NTOLPTAX,SCRPNTAX,SHRDNTAX,STOLPTAX,TOLRPTAX
9/2/2015,13793,FW08AL002,2,33.424918,-86.77562358,2009,10-Jul-09,SAP,BENT,BERWW,Poor,O/E>0.9,YES,23.55,0.978701935,1.07,2.23,5.56,4.27,1,0,15.79,NA,NA,NA,NA,NA,7.89,7,NA,NA,2.36,NA,NA,NA,NA,8,NA,NA,28.95
9/2/2015,13794,FW08AL004,1,33.87273064,-86.32362837,2009,1-Jul-09,SAP,BENT,BERWW,Good,O/E<0.9,YES,49.65,0.80232175,2.46,10,7.78,2.15,6,1.4,20.37,NA,NA,NA,NA,NA,11.11,17,NA,NA,3.44,NA,NA,NA,NA,10,NA,NA,24.07
9/2/2015,13795,FW08AL007,1,34.09180468,-87.73796193,2009,19-Jul-09,SAP,BENT,BERWW,Poor,O/E<0.8,YES,25.68,0.740894616,4.3,0.5,0,3.27,3.5,3.84,17.95,NA,NA,NA,NA,NA,15.38,12,NA,NA,2.12,NA,NA,NA,NA,3,NA,NA,17.95
9/2/2015,13796,FW08AL008,1,33.77873961,-85.75962636,2009,3-Jul-09,SAP,BENT,BERWW,Fair,O/E>0.9,YES,39.48,1.050587525,2.21,6.12,4.44,4.27,3,3.65,15.79,NA,NA,NA,NA,NA,10.53,11,NA,NA,2.9,NA,NA,NA,NA,7,NA,NA,18.42
9/2/2015,13798,FW08AL009,1,33.35811668,-87.14547143,2009,25-Jun-09,SAP,BENT,BERWW,Fair,O/E<0.8,YES,35.5,0.775829047,0,3.6,4.44,6.14,2,5.12,11.76,NA,NA,NA,NA,NA,2.94,9,NA,NA,2.55,NA,NA,NA,NA,7,NA,NA,14.71
9/2/2015,13799,FW08AL012,2,34.95092177,-87.042028,2009,2-Jul-09,SAP,BENT,BELGB,Poor,O/E<0.8,YES,17.13,0.609779861,0.75,6.76,1.11,1.66,0,0,21.43,NA,NA,NA,NA,NA,7.14,5,NA,NA,2.99,NA,NA,NA,NA,4,NA,NA,35.71
9/2/2015,13800,FW08AL013,1,33.26014983,-85.50357137,2009,16-Jul-09,SAP,BENT,BERWW,Good,O/E>0.9,YES,47.65,1.15532654,3.95,8.99,1.11,3.87,5.5,5.17,16.67,NA,NA,NA,NA,NA,14.58,16,NA,NA,3.3,NA,NA,NA,NA,4,NA,NA,14.58
9/2/2015,13801,FW08AL014,1,32.48594218,-85.72031495,2009,22-Jul-09,CPL,BENT,BELGB,Good,O/E>0.9,YES,80.53,1.322464548,9.5,7.51,7.5,4.52,10,9.29,NA,NA,NA,32.61,NA,NA,NA,17,NA,NA,2.89,NA,4.33,NA,NA,NA,7,NA,8.7
9/2/2015,13802,FW08AL016,2,34.69505835,-87.76208738,2009,21-Jul-09,SAP,BENT,BELGB,Poor,O/E<0.8,YES,15.73,0.713727353,0,3.53,3.33,2.08,0.5,0,20.51,NA,NA,NA,NA,NA,5.13,6,NA,NA,2.54,NA,NA,NA,NA,6,NA,NA,33.33
9/2/2015,13803,FW08AL020,1,33.41281267,-86.75189943,2009,8-Jul-09,SAP,BENT,BELGB,Good,O/E<0.8,YES,54.8,0.711582774,2.57,7.19,10,7.38,2,3.74,9.09,NA,NA,NA,NA,NA,11.36,9,NA,NA,3.05,NA,NA,NA,NA,13,NA,NA,18.18
9/2/2015,13804,FW08AL024,1,34.00378128,-86.74110543,2009,15-Jul-09,SAP,BENT,BELGB,Fair,O/E>0.9,YES,30.82,0.936227407,3.98,5.11,2.22,3.68,3.5,0,17.07,NA,NA,NA,NA,NA,14.63,12,NA,NA,2.76,NA,NA,NA,NA,5,NA,NA,31.71
9/2/2015,13805,FW08AL025,1,32.43328885,-84.96698746,2009,23-Jul-09,CPL,BENT,BELGB,Poor,O/E>0.9,YES,32.78,0.932271078,7.98,4.14,1.25,2.64,1.25,2.41,NA,NA,NA,25,NA,NA,NA,3,NA,NA,2.32,NA,15.33,NA,NA,NA,2,NA,39.29
9/2/2015,13806,FW08AL031,1,33.15834892,-87.02985999,2009,7-Jul-09,SAP,BENT,BELGB,Good,O/E<0.9,YES,59.12,0.86631952,2.05,10,10,6.88,5,1.54,10.17,NA,NA,NA,NA,NA,10.17,15,NA,NA,3.63,NA,NA,NA,NA,15,NA,NA,23.73
9/2/2015,13807,FW08AL033,1,33.79214422,-86.13073021,2009,30-Jun-09,SAP,BENT,BERWW,Poor,O/E<0.5,YES,3.83,0.188913597,0,2.3,0,0,0,0,28,NA,NA,NA,NA,NA,4,3,NA,NA,2.37,NA,NA,NA,NA,1,NA,NA,32
9/2/2015,13808,FW08AL035,1,33.24312036,-87.50377582,2009,14-Jul-09,CPL,BENT,BELGB,Poor,O/E<0.5,YES,18.35,0.48277165,1.51,5.74,1.25,1.1,0,1.41,NA,NA,NA,18.75,NA,NA,NA,0,NA,NA,2.59,NA,62.07,NA,NA,NA,2,NA,43.75
9/2/2015,13809,FW08AL036,1,33.8511662,-87.80278113,2009,18-Jul-09,CPL,BENT,BERWW,Fair,O/E<0.8,YES,45.82,0.79218333,7.88,9.41,1.25,3.33,1.25,4.37,NA,NA,NA,27.78,NA,NA,NA,3,NA,NA,3.21,NA,16.03,NA,NA,NA,2,NA,30.56
9/2/2015,13810,FW08AL046,1,32.98546202,-85.32497105,2009,24-Jul-09,SAP,BENT,BERWW,Poor,O/E<0.9,YES,24.15,0.898740784,1.98,4.6,2.22,1.16,2.5,2.03,22.5,NA,NA,NA,NA,NA,10,10,NA,NA,2.69,NA,NA,NA,NA,5,NA,NA,22.5
9/2/2015,13811,FW08CO004,1,39.95199557,-105.1684421,2009,21-Jul-09,SPL,BENT,BERWW,Fair,O/E<0.9,YES,25.03,0.870813989,2.04,5.31,1.43,4.91,1.33,0,20.83,NA,NA,NA,NA,NA,NA,3,14,NA,2.28,1,NA,NA,NA,2,NA,NA,NA
9/2/2015,13812,FW08CO007,1,38.88673321,-103.6834836,2009,22-Jul-09,SPL,BENT,BERWW,Poor,O/E<0.8,YES,19.97,0.639353829,1.91,5.21,0,4.19,0.67,0,23.08,NA,NA,NA,NA,NA,NA,2,13.16,NA,2.26,0,NA,NA,NA,1,NA,NA,NA
9/2/2015,13813,FW08ND054,1,47.28432005,-101.618357,2009,4-Aug-09,NPL,BENT,BERWW,Good,O/E>0.9,YES,64.98,1.004609865,6.39,5.89,6,4.88,10,5.83,21.21,NA,NA,NA,NA,8,NA,NA,NA,33.33,2.26,NA,NA,18,NA,4,NA,NA,NA
9/2/2015,13814,FW08ID032,1,42.66148589,-114.6627054,2009,8-Jul-09,XER,BENT,BELGB,Poor,O/E<0.5,YES,12.82,0.353840412,0,2.39,4.29,1.01,0,0,NA,NA,NA,20.83,80.92,NA,NA,1,NA,NA,NA,NA,76.43,NA,NA,3,NA,NA,54.17
9/2/2015,13815,FW08RAL9016,1,34.08123881,-88.02134437,2009,17-Jul-09,CPL,BENT,BERWW,Good,O/E>0.9,YES,76.35,1.361104977,9.54,8.58,3.75,7.44,8.75,7.75,NA,NA,NA,44.44,NA,NA,NA,15,NA,NA,3.07,NA,4,NA,NA,NA,4,NA,15.56
9/2/2015,13816,FW08AR003,1,36.24468981,-92.83583518,2009,14-Jul-09,SAP,BENT,BELGB,Good,O/E>0.9,YES,54.05,1.116796262,6.29,6.76,5.56,5.42,4.5,3.9,13.33,NA,NA,NA,NA,NA,20,14,NA,NA,2.99,NA,NA,NA,NA,8,NA,NA,17.78
9/2/2015,13817,FW08AR006,1,36.21829613,-91.27018957,2009,12-Jul-09,SAP,BENT,BERWW,Good,O/E>0.9,YES,64.78,0.975486452,5.06,5.76,10,7.62,4,6.43,8.57,NA,NA,NA,NA,NA,17.14,13,NA,NA,2.85,NA,NA,NA,NA,12,NA,NA,11.43
9/2/2015,13818,FW08AR012,1,34.35270394,-91.10541947,2009,6-Jul-09,CPL,BENT,BELGB,Poor,O/E<0.8,YES,15.12,0.642068206,0,1.18,2.5,0.83,1.25,3.31,NA,NA,NA,17.65,NA,NA,NA,3,NA,NA,1.82,NA,80.33,NA,NA,NA,3,NA,35.29
9/2/2015,13819,FW08AR014,1,34.69500093,-90.64588479,2009,19-Jul-09,CPL,BENT,BELGB,Poor,O/E<0.8,YES,20.18,0.537120882,0.02,3.02,2.5,1.1,1.25,4.22,NA,NA,NA,18.75,NA,NA,NA,3,NA,NA,2.13,NA,72.84,NA,NA,NA,3,NA,31.25
9/2/2015,13865,FW08OK035,1,35.71768792,-96.37697902,2008,10-Sep-08,SPL,BENT,BERWW,Good,O/E>0.9,YES,38.63,1.086519453,2.76,7.11,1.43,2.84,3.33,5.71,27.27,NA,NA,NA,NA,NA,NA,6,18.67,NA,2.66,5,NA,NA,NA,2,NA,NA,NA
9/2/2015,13891,FW08AL034,1,31.30014686,-88.40095587,2009,25-Jul-09,CPL,BENT,BERWW,Poor,O/E<0.8,YES,20.48,0.663759899,3.09,5.92,1.25,1.41,0.62,0,NA,NA,NA,20,NA,NA,NA,2,NA,NA,2.62,NA,50.67,NA,NA,NA,2,NA,56.67
9/2/2015,13893,FW08RAL9025,1,31.93479562,-85.61060895,2009,28-Jul-09,CPL,BENT,BERWW,Fair,O/E<0.8,YES,45.48,0.595254219,9.36,4.62,2.5,3.2,2.5,5.11,NA,NA,NA,27.27,NA,NA,NA,5,NA,NA,2.4,NA,5.33,NA,NA,NA,3,NA,27.27
9/2/2015,13894,FW08AR017,1,33.55630443,-92.02261247,2009,8-Jul-09,CPL,BENT,BELGB,Poor,O/E<0.8,YES,31.48,0.60613532,6.99,3.08,2.5,0.37,0.62,5.33,NA,NA,NA,15.79,NA,NA,NA,2,NA,NA,2.14,NA,22.48,NA,NA,NA,3,NA,26.32
9/2/2015,13895,FW08AR019,1,34.92887774,-93.36068491,2009,28-Jun-09,SAP,BENT,BELGB,Poor,O/E<0.5,YES,0,0,0,0,0,0,0,0,50,NA,NA,NA,NA,NA,0,0,NA,NA,1.39,NA,NA,NA,NA,1,NA,NA,50
9/2/2015,13896,FW08AR024,1,33.61703373,-93.86000774,2009,23-Jun-09,CPL,BENT,BELGB,Fair,O/E<0.8,YES,44.87,0.598551513,7.54,0.18,6.25,5.97,4.38,2.6,NA,NA,NA,38.46,NA,NA,NA,8,NA,NA,1.65,NA,18.46,NA,NA,NA,6,NA,38.46
9/2/2015,13897,FW08AR028,1,34.43419253,-91.16681756,2009,7-Jul-09,CPL,BENT,BELGB,Poor,O/E<0.5,YES,20.33,0.204113534,0,0,0,4.7,0,7.5,NA,NA,NA,33.33,NA,NA,NA,0,NA,NA,0.25,NA,99.64,NA,NA,NA,1,NA,16.67
9/2/2015,13898,FW08AR030,1,34.35517222,-92.86759448,2009,25-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.8,YES,40.25,0.537727491,7.33,4.56,1.25,9.64,0.62,0.75,NA,NA,NA,53.33,NA,NA,NA,2,NA,NA,2.39,NA,20,NA,NA,NA,2,NA,46.67
9/2/2015,13899,FW08AR036,1,33.56425478,-94.38411286,2009,29-Jun-09,CPL,BENT,BELGB,Poor,O/E<0.8,YES,35.72,0.504506943,7.13,1.48,1.25,4.7,0.62,6.25,NA,NA,NA,33.33,NA,NA,NA,2,NA,NA,1.87,NA,21.43,NA,NA,NA,2,NA,22.22
9/2/2015,13900,FW08AR041,1,36.35957618,-92.59069445,2009,13-Jul-09,SAP,BENT,BELGB,Poor,O/E<0.5,YES,0,0.34791506,0,0,0,0,0,0,38.89,NA,NA,NA,NA,NA,0,2,NA,NA,1.66,NA,NA,NA,NA,2,NA,NA,27.78
9/2/2015,13901,FW08AR084,1,33.87304613,-93.50813619,2009,24-Jun-09,CPL,BENT,BERWW,Fair,O/E>0.9,YES,41.93,1.141927252,8.07,3.02,2.5,4.7,3.12,3.75,NA,NA,NA,33.33,NA,NA,NA,6,NA,NA,2.13,NA,14.67,NA,NA,NA,3,NA,33.33
9/2/2015,13902,FW08AL006,1,32.99386913,-86.3618639,2009,27-Jun-09,SAP,BENT,BERWW,Poor,O/E<0.8,YES,24.4,0.747767904,1.77,7.99,3.33,0.55,1,0,23.81,NA,NA,NA,NA,NA,9.52,7,NA,NA,3.16,NA,NA,NA,NA,6,NA,NA,30.95
9/2/2015,13903,FW08AL022,1,31.68739652,-88.05213311,2009,15-Aug-09,CPL,BENT,BELGB,Fair,O/E>0.9,YES,46.08,1.068875414,6.72,8.82,2.5,0.86,5,3.75,NA,NA,NA,17.78,NA,NA,NA,9,NA,NA,3.11,NA,24.42,NA,NA,NA,3,NA,33.33
9/2/2015,13904,FW08AL023,1,32.15904561,-87.01008263,2009,13-Aug-09,CPL,BENT,BELGB,Good,O/E<0.8,YES,63.62,0.707186348,8.14,7.34,6.25,2.04,7.5,6.9,NA,NA,NA,22.58,NA,NA,NA,13,NA,NA,2.86,NA,14.16,NA,NA,NA,6,NA,19.35
9/2/2015,13905,FW08AL027,1,32.12422057,-87.52831805,2009,16-Aug-09,CPL,BENT,BERWW,Poor,O/E<0.8,YES,22.25,0.594007151,8.03,2.9,0,0,1.88,0.54,NA,NA,NA,9.52,NA,NA,NA,4,NA,NA,2.11,NA,14.96,NA,NA,NA,1,NA,47.62
9/2/2015,13906,FW08AL029,1,33.62400503,-85.49383877,2009,11-Jul-09,SAP,BENT,BELGB,Fair,O/E<0.8,YES,43.68,0.627189027,3.7,10,3.33,4.18,5,0,16,NA,NA,NA,NA,NA,14,15,NA,NA,3.54,NA,NA,NA,NA,6,NA,NA,36
9/2/2015,13907,FW08AL047,1,32.97036777,-87.1982608,2009,14-Aug-09,CPL,BENT,BERWW,Good,O/E>0.9,YES,55.37,0.949786999,9.08,6.39,1.25,6.6,5,4.9,NA,NA,NA,41.03,NA,NA,NA,9,NA,NA,2.7,NA,7.33,NA,NA,NA,2,NA,28.21
9/2/2015,13908,FW08RAL9066,1,32.96861216,-87.39696394,2009,13-Jul-09,CPL,BENT,BERWW,Good,O/E>0.9,YES,68.57,1.205195684,9.22,9.35,3.75,5.02,6.88,6.92,NA,NA,NA,34.62,NA,NA,NA,12,NA,NA,3.2,NA,6.33,NA,NA,NA,4,NA,19.23
9/2/2015,13909,FW08CO028,1,37.60461992,-103.6059701,2009,16-Jun-09,SPL,BENT,BERWW,Poor,O/E<0.5,YES,17.27,0.347632964,0.92,5.17,0,2.84,0,1.43,27.27,NA,NA,NA,NA,NA,NA,1,6.67,NA,2.25,2,NA,NA,NA,0,NA,NA,NA
9/2/2015,13910,FW08CO053,1,40.45365821,-108.4544306,2009,25-Aug-09,XER,BENT,BERWW,Poor,O/E<0.5,YES,33.33,0,10,0,0,0,0,10,NA,NA,NA,0,100,NA,NA,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0
9/2/2015,13913,FW08DE030,1,38.75883915,-75.45607356,2009,2-Sep-09,CPL,BENT,BERWW,Poor,O/E>0.9,YES,37.9,1.187548793,7.01,6.21,1.25,2.64,1.88,3.75,NA,NA,NA,25,NA,NA,NA,4,NA,NA,2.67,NA,22.33,NA,NA,NA,2,NA,33.33
9/2/2015,13914,FW08DE034,1,38.61047406,-75.44938205,2009,13-Jul-09,CPL,BENT,BERWW,Poor,O/E<0.8,YES,28.4,0.610827658,6.54,4.79,1.25,1.96,0,2.5,NA,NA,NA,22.22,NA,NA,NA,0,NA,NA,2.43,NA,25.74,NA,NA,NA,2,NA,38.89
9/2/2015,13915,FW08DE040,1,38.90192643,-75.647589,2009,8-Jul-09,CPL,BENT,BERWW,Poor,O/E<0.8,YES,31.33,0.718022239,6.27,5.56,2.5,2.04,0.62,1.81,NA,NA,NA,22.58,NA,NA,NA,2,NA,NA,2.56,NA,27.67,NA,NA,NA,3,NA,41.94
9/2/2015,13917,FW08DE043,1,38.85995889,-75.53066787,2009,15-Jul-09,CPL,BENT,BERWW,Poor,O/E<0.8,YES,21.53,0.654913676,0.55,6.39,1.25,3.41,0.62,0.7,NA,NA,NA,28.12,NA,NA,NA,2,NA,NA,2.7,NA,69,NA,NA,NA,2,NA,46.88
9/2/2015,13918,FW08DE044,1,39.08338042,-75.71538914,2009,11-Aug-09,CPL,BENT,BERWW,Poor,O/E>0.9,YES,37.78,1.078563536,7.24,7.63,2.5,1.87,0.62,2.81,NA,NA,NA,21.88,NA,NA,NA,2,NA,NA,2.91,NA,20.67,NA,NA,NA,3,NA,37.5
9/2/2015,13920,FW08DE049,1,39.3025935,-75.65458078,2009,4-Aug-09,CPL,BENT,BERWW,Fair,O/E>0.9,YES,42.87,1.139750456,4.98,6.33,1.25,4.9,2.5,5.76,NA,NA,NA,34.15,NA,NA,NA,5,NA,NA,2.69,NA,37,NA,NA,NA,2,NA,24.39
9/2/2015,13921,FW08ID013,2,42.5756575,-113.6292099,2009,26-Aug-09,XER,BENT,BELGB,Poor,O/E<0.5,YES,11.98,0.474364963,0,1.9,2.86,1.84,0.59,0,NA,NA,NA,25,83.26,NA,NA,2,NA,NA,NA,NA,56.33,NA,NA,2,NA,NA,45
9/2/2015,13922,FW08ID014,1,46.13488438,-115.9599482,2009,21-Jul-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,84.28,1.423889229,8.63,8.34,10,8.6,10,5,NA,NA,NA,63.64,47.53,NA,NA,25,NA,56.82,NA,NA,NA,NA,NA,10,NA,NA,13.64
9/2/2015,13923,FW08ID016,2,42.525315,-115.490775,2009,25-Aug-09,XER,BENT,BERWW,Fair,O/E<0.8,YES,48.95,0.692607151,4.08,5.78,8.57,4.58,4.12,2.24,NA,NA,NA,38.71,64.81,NA,NA,8,NA,NA,NA,NA,22.67,NA,NA,6,NA,NA,29.03
9/2/2015,13924,FW08ID017,1,45.36948406,-114.2899056,2009,4-Aug-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,50.47,1.28880555,5.57,2.26,10,5.08,5.88,1.49,NA,NA,NA,48.65,72.86,NA,NA,16,NA,43.24,NA,NA,NA,NA,NA,12,NA,NA,21.62
9/2/2015,13926,FW08ID019,1,47.69644765,-116.9152781,2009,12-Aug-09,WMT,BENT,BELGB,Poor,O/E<0.5,YES,0,0.473035784,0,0,0,0,0,0,NA,NA,NA,21.05,86.69,NA,NA,3,NA,15.79,NA,NA,NA,NA,NA,0,NA,NA,36.84
9/2/2015,13928,FW08ID020,1,43.96347067,-116.1891543,2009,23-Jul-09,WMT,BENT,BELGB,Fair,O/E>0.9,YES,44.18,1.325329359,1.98,7.8,10,2.2,3.53,1,NA,NA,NA,36.36,49.79,NA,NA,12,NA,27.27,NA,NA,NA,NA,NA,9,NA,NA,22.73
9/2/2015,13929,FW08ID023,1,46.66522965,-115.5475071,2009,28-Jul-09,WMT,BENT,BELGB,Fair,O/E<0.8,YES,38.58,0.550363745,3.67,7.2,2.86,4.89,1.18,3.35,NA,NA,NA,47.83,52.27,NA,NA,8,NA,34.78,NA,NA,NA,NA,NA,3,NA,NA,17.39
9/2/2015,13930,FW08ID026,1,45.38527555,-115.5332862,2009,18-Aug-09,WMT,BENT,BELGB,Fair,O/E<0.8,YES,49.02,0.560304569,7.69,0,7.14,3.55,2.35,8.68,NA,NA,NA,42.11,85.88,NA,NA,10,NA,52.63,NA,NA,NA,NA,NA,6,NA,NA,5.26
9/2/2015,13931,FW08ID029,1,44.39606896,-116.0460788,2009,22-Jul-09,WMT,BENT,BELGB,Poor,O/E<0.8,YES,18.57,0.523256625,1.29,0.76,5.71,2.2,1.18,0,NA,NA,NA,36.36,79.15,NA,NA,8,NA,24.24,NA,NA,NA,NA,NA,5,NA,NA,39.39
9/2/2015,13932,FW08ID033,1,45.13322891,-113.8008196,2009,5-Aug-09,WMT,BENT,BERWW,Poor,O/E>0.9,YES,35.05,1.240459078,3.1,1.6,7.14,5.78,2.35,1.06,NA,NA,NA,51.61,75.63,NA,NA,10,NA,32.26,NA,NA,NA,NA,NA,6,NA,NA,22.58
9/2/2015,13933,FW08ID037,1,44.42427139,-114.2349762,2009,6-Aug-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,68.58,0.959977683,8.06,3.65,10,7.08,7.65,4.71,NA,NA,NA,57.14,67.09,NA,NA,19,NA,54.29,NA,NA,NA,NA,NA,8,NA,NA,14.29
9/2/2015,13934,FW08ID042,1,45.41189396,-116.2471452,2009,30-Jul-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,54.93,1.124583733,3.84,6.49,10,3.57,5.88,3.18,NA,NA,NA,42.22,55.23,NA,NA,16,NA,35.56,NA,NA,NA,NA,NA,12,NA,NA,17.78
9/2/2015,13936,FW08ID071,1,48.79570404,-116.7498671,2009,11-Aug-09,WMT,BENT,BERWW,Good,O/E>0.9,YES,64.85,1.187463692,8.18,3.93,8.57,5.02,6.47,6.74,NA,NA,NA,48.39,65.93,NA,NA,17,NA,54.84,NA,NA,NA,NA,NA,7,NA,NA,9.68
9/2/2015,13937,FW08ID078,1,45.84354422,-115.8445425,2009,29-Jul-09,WMT,BENT,BERWW,Fair,O/E<0.9,YES,48.53,0.877513736,5.56,5.72,2.86,4.33,7.65,3,NA,NA,NA,45.45,58.46,NA,NA,19,NA,43.18,NA,NA,NA,NA,NA,3,NA,NA,18.18
9/2/2015,13938,FW08IL005,1,40.37464363,-91.31890494,2009,23-Aug-09,TPL,BENT,BERWW,Fair,O/E>0.9,YES,34.65,1.079430997,2.3,3.52,2.5,5.88,2,4.59,NA,NA,13,NA,NA,3,NA,NA,19,NA,2.03,NA,NA,NA,NA,3,NA,20,NA
9/2/2015,13939,FW08IL045,1,39.83553165,-90.88966256,2009,25-Aug-09,TPL,BENT,BERWW,Poor,O/E<0.5,YES,4.87,0.102610348,0.08,0,1.25,0.59,1,0,NA,NA,4,NA,NA,2,NA,NA,1.33,NA,0.42,NA,NA,NA,NA,2,NA,42.86,NA
9/2/2015,13940,FW08IL002,2,39.67544736,-90.52533854,2009,24-Aug-09,TPL,BENT,BERWW,Good,O/E<0.9,YES,46.35,0.857057584,6.32,3.52,2.5,6.47,2,7,NA,NA,14,NA,NA,3,NA,NA,51,NA,2.03,NA,NA,NA,NA,3,NA,13.04,NA
9/2/2015,13941,FW08ID045,1,45.16191161,-115.5763845,2009,21-Jul-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,55.33,1.301041658,3.91,8.88,5.71,5.18,7.65,1.87,NA,NA,NA,49.06,45.29,NA,NA,19,NA,35.85,NA,NA,NA,NA,NA,5,NA,NA,20.75
9/2/2015,13942,FW08ID085,1,45.02385104,-114.5730781,2009,1-Sep-09,WMT,BENT,BERWW,Good,O/E>0.9,YES,74.13,1.219845527,8.28,8.47,7.14,5.4,8.82,6.37,NA,NA,NA,50,46.98,NA,NA,21,NA,55.26,NA,NA,NA,NA,NA,6,NA,NA,10.53
9/2/2015,13943,FW08ID049,1,45.39650167,-114.1604451,2009,2-Sep-09,WMT,BENT,BELGB,Good,O/E>0.9,YES,55,1.284400896,5.65,2.08,10,5.7,6.47,3.1,NA,NA,NA,51.28,73.61,NA,NA,17,NA,43.59,NA,NA,NA,NA,NA,10,NA,NA,17.95
9/2/2015,13944,FW08CO085,1,39.80551126,-108.6537634,2009,7-Jul-09,XER,BENT,BERWW,Poor,O/E<0.8,YES,22.52,0.682380985,0,0.7,4.29,6.17,2.35,0,NA,NA,NA,46.67,88.97,NA,NA,5,NA,NA,NA,NA,68.33,NA,NA,3,NA,NA,40
9/2/2015,13945,FW08CO086,1,39.54923087,-105.1317434,2009,19-Jun-09,WMT,BENT,BERWW,Poor,O/E<0.9,YES,7.3,0.832880388,0.66,0,0,3.72,0,0,NA,NA,NA,42.86,95.27,NA,NA,3,NA,21.43,NA,NA,NA,NA,NA,1,NA,NA,28.57
9/2/2015,13946,FW08CO087,1,38.18577342,-106.4895271,2009,1-Jul-09,WMT,BENT,BERWW,Poor,O/E<0.8,YES,16.72,0.694379232,1.65,4.45,0,2.75,1.18,0,NA,NA,NA,38.71,63.73,NA,NA,8,NA,25.81,NA,NA,NA,NA,NA,0,NA,NA,25.81
9/2/2015,13947,FW08CO138,1,40.35619514,-106.4882247,2009,26-Aug-09,WMT,BENT,BERWW,Poor,O/E<0.8,YES,16.62,0.667840374,2.37,1.36,0,1.99,1.76,2.49,NA,NA,NA,35.48,76.62,NA,NA,9,NA,29.03,NA,NA,NA,NA,NA,1,NA,NA,19.35
9/2/2015,13948,FW08KS001,2,39.01490805,-98.01046463,2009,23-Jun-09,SPL,BENT,BERWW,Fair,O/E>0.9,YES,22.78,1.174356334,0.56,6.82,2.86,0,2,1.43,38.89,NA,NA,NA,NA,NA,NA,4,4.33,NA,2.6,2,NA,NA,NA,3,NA,NA,NA
9/2/2015,13949,FW08KS007,1,39.8720393,-95.027241,2009,14-Jul-09,TPL,BENT,BELGB,Good,O/E<0.8,YES,47.38,0.562969011,7.58,5.85,2.5,1.76,5,5.74,NA,NA,6,NA,NA,6,NA,NA,61.06,NA,2.44,NA,NA,NA,NA,3,NA,16.67,NA
9/2/2015,13950,FW08KS009,1,38.12609245,-98.07808799,2009,21-Jul-09,SPL,BENT,BERWW,Good,O/E>0.9,YES,42.23,1.119001283,4.08,4.83,4.29,4.04,6.67,1.43,23.53,NA,NA,NA,NA,NA,NA,11,27.33,NA,2.18,2,NA,NA,NA,4,NA,NA,NA
9/2/2015,13951,FW08KS010,2,39.42727676,-98.53949147,2009,4-Aug-09,SPL,BENT,BELGB,Good,O/E>0.9,YES,65.55,1.365867721,9.94,8.1,4.29,1.86,8,7.14,30.3,NA,NA,NA,NA,NA,NA,13,65.6,NA,2.87,6,NA,NA,NA,4,NA,NA,NA
9/2/2015,13952,FW08KS011,1,39.72624418,-94.91122094,2009,15-Jul-09,TPL,BENT,BELGB,Good,O/E<0.8,YES,41.8,0.673438911,8.11,4.89,0,1.18,4,6.9,NA,NA,5,NA,NA,5,NA,NA,65.28,NA,2.27,NA,NA,NA,NA,1,NA,13.33,NA
9/2/2015,13953,FW08KS025,1,38.69972779,-98.10452187,2009,12-Aug-09,SPL,BENT,BERWW,Fair,O/E>0.9,YES,28.38,1.151497452,1.78,5.97,2.86,0.89,2.67,2.86,33.33,NA,NA,NA,NA,NA,NA,5,12.33,NA,2.42,3,NA,NA,NA,3,NA,NA,NA
9/2/2015,13956,FW08KS032,1,38.37939188,-96.21420481,2009,7-Jul-09,TPL,BENT,BELGB,Good,O/E<0.9,YES,61.2,0.819950509,7.11,6.88,5,2.94,8,6.79,NA,NA,8,NA,NA,9,NA,NA,57.3,NA,2.62,NA,NA,NA,NA,5,NA,13.64,NA
9/2/2015,13958,FW08KS048,1,38.51547894,-96.45484192,2009,8-Jul-09,TPL,BENT,BERWW,Good,O/E<0.9,YES,40.75,0.8597993,7.74,4.43,3.75,3.53,5,0,NA,NA,9,NA,NA,6,NA,NA,62.33,NA,2.19,NA,NA,NA,NA,4,NA,33.33,NA
9/2/2015,13959,FW08KS056,1,37.66231809,-97.75767731,2009,28-Jul-09,SPL,BENT,BERWW,Fair,O/E>0.9,YES,33.7,1.10301446,3.01,7.06,1.43,1.86,4,2.86,30.3,NA,NA,NA,NA,NA,NA,7,20.33,NA,2.65,3,NA,NA,NA,2,NA,NA,NA
